상품번호,순위,도서명,부제목,저자,출판사,출판일,정가,할인가,할인율,판매지수,리뷰건수,평점,태그,이미지URL
S000218278239,24,니체의 초월자,"〈니체의 초월자〉는 유튜브 철학하루를 운영하고 있는 김철 작가의 두 번째 인문 책이다. 니체 철학의 주요 사상은 초월자가 되는 것이다. 초월자라는 것은 신이 되거나 남보다 특별한 존재가 되라는 뜻이 아니다. 내가 옳다고 믿는 길을 스스로 선택하는 삶을 뜻한다. 자신에게 주어진 고통을 초월하고 운명을 사랑하며 자신의 나태함, 게으름, 인간의 본성과 투쟁하여 끊임없이 더 나은 존재로 발전하는 사람을 뜻한다. 모두가 똑같은 방향을 바라보는 세상에서 다르게 생각한다는 건 용기가 필요한 일이 되어버렸다. 외로움을 견디지 못해 방황하는 사람은 늘어나고 있으며 수없이 많은 고통 앞에서 좌절하는 사람 또한 시대가 편리해짐에 따라 오히려 더 늘어나고 있다.

그런 현대인에게 니체는 묻는다. 당신은 당신 자신이 되었는가? 다양한 인간관계를 맺고 살아가지만 결국 끝까지 함께해야 할 사람은 나 자신이다. 세상이 아무리 흔들려도 내가 중심이 잡혀 있으면 흔들리지 않는다. 세상이 아무리 외롭고 고독해져도 내가 내 안에서 충만하다면 흔들리지 않는다. 세상의 기준이 흔들리고 복잡할수록 세워야 하는 것은 나만의 기준이다.

이 책은 철학을 해석하지 않는다. 대신, 지금의 세상을 견디며 나답게 살아가기 위한 니체식 사고법을 보여준다. 니체의 수많은 저서 중 현대인에게 도움이 될만한 이야기를 엄선하여 77편을 편역하였다. 남이 정한 정답이 아닌 스스로의 기준으로 살아가는 인간, 그것이 이 시대의 초월자다. 넘어져도 다시 일어나라. 타인이 세워놓은 가치를 따르지 말고 내 안의 별을 따르라. 나에게 준 운명을 부정하지 마라. 삶은 사랑할 수 없는 것까지 사랑하는 것이다.",프리드리히 니체,히읏,2025-10-28,16900,15210,10,0,271,9.8,인문,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791192559100.jpg
S000220351981,25,말문이 막힐 때 꺼내 쓰는 대화의 기술,"결국 통하는 말은 따로 있다

수많은 기업이 먼저 찾는 커뮤니케이션 전문가,
그녀가 밝혀낸 관계를 움직이는 대화의 원칙


말을 잘하는 사람은 어떻게 사람들의 마음을 사로잡을까? 그 비결은 단순히 유창함이나 논리적인 설명 능력에 있는 걸까? 이 책의 저자는 오랜 현장 경험을 통해 뛰어난 소통의 핵심은 화려한 화술이 아니라 상대를 이해하고 공감하는 태도에 있다고 말한다.
저자는 교육심리학을 바탕으로 기업 커뮤니케이션 교육과 조직 컨설팅을 수행해 온 전문 트레이너다. 바이두, 레노버를 비롯한 300개 이상의 기업에서 1만 명이 넘는 직장인을 대상으로 소통 교육을 진행했으며, 실제 업무 현장에서 검증된 다양한 커뮤니케이션 기법을 체계적으로 정리해 왔다. 특히 바이두의 고객 응대 및 영업 조직 교육에 참여하며 구축한 소통 훈련 체계는 높은 평가를 받았고, 이후 여러 기업으로 확산되어 적용되었다.
이 책에는 상대와 빠르게 신뢰를 쌓는 방법, 성향에 따라 다르게 접근하는 대화 전략, 오해를 줄이면서 정확하게 전달하는 표현법, 감정을 조절하며 소통하는 방법 등 실생활에 바로 활용할 수 있는 다양한 노하우가 담겨 있다. 또한 실제 사례와 상황별 예시를 통해 누구나 쉽게 이해할 수 있도록 구성했으며, 단원마다 스스로 연습해 볼 수 있는 실전 훈련법도 수록했다.
통하는 말은 단순히 관계를 부드럽게 만드는 데 그치지 않는다. 때로는 새로운 기회를 만들고, 예상치 못한 인연을 연결하며, 인생의 방향까지 바꾸기도 한다. 인간관계가 어렵게 느껴지는 사람, 직장과 일상에서 소통의 벽을 자주 경험하는 사람이라면 이 책을 통해 대화의 본질을 새롭게 발견하게 될 것이다.",장신웨,알토북스,2026-07-20,17800,16020,10,0,1,10.0,자기계발,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791194655381.jpg
S000220119843,26,부의 갈림길,"★★★ 60만 독자가 열광한 『부의 대이동』, 『환율의 대전환』 작가의 최신작
★★★ tvN 〈유퀴즈〉, KBS 〈세계는 지금〉, 유튜브 〈지식인사이드〉 화제의 인물

지정학적 분쟁, K자 경제, 신임 연준 의장 케빈 워시, AI 혁명, 달러 패권의 향방 등 세계 경제의 판도를 뒤흔들 다섯 가지 거대 갈림길이 온다. 기존의 공식이 통하지 않고. 갈수록 높아지는 변동성으로 길이 보이지 않을 때 거시경제 전문가 오건영이 제시하는 부의 이정표를 살펴보자. 포트폴리오를 재편하고, 부가 지나는 길목을 선점할 수 있을 것이다.",오건영,포레스트북스,2026-06-10,27000,24300,10,0,120,9.83,경제/경영,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791124591048.jpg
S000219732915,27,품격 있는 대화를 위한 지식 브리핑,"매일 아침 100만 명의 뉴스를 책임지는 앵커 김진의 첫 책. 16년간 취재 기자이자 간판 뉴스 앵커로 활동해온 저자는 역설적으로 ""뉴스는 세상의 진짜 지식을 말해주지 않는다""고 단언한다. 120만 구독자를 보유한 유튜브 채널 〈꽉TV〉와 시사 프로그램 〈김진의 돌직구쇼〉를 통해 복잡한 현안을 명쾌하게 풀어온 그가, 이번에는 뉴스 이면에 숨겨진 세상의 설계도를 한 권의 책에 담아냈다. 이 책은 정치, 경제, 사회, 문화, 국제 등 5개 분야를 관통하는 핵심 주제를 다룬다. ‘죄수의 딜레마’부터 ‘깨진 유리창 이론’, ‘투키디데스의 함정’, ‘민스키 모멘트’에 이르기까지 방대한 인문·사회과학적 개념을 실제 뉴스 사건에 정교하게 대입했다. 
파편화된 정보와 알고리즘의 홍수 속에서 현상의 본질을 꿰뚫기 위해서는 구조를 읽어내는 눈이 필수적이다. 저자가 정리한 50가지 지적 프레임은 복잡한 세상 속에서 흔들리지 않는 '나만의 사고 기준'을 세워주는 단단한 기초가 되어줄 것이다. 어느 페이지를 먼저 읽어도 좋다. 흩어져 있던 뉴스들이 하나의 맥락으로 연결되는 순간, 세상을 보는 지도는 선명해진다. 품격 있는 대화는 유려한 말기술이 아니라 사안을 바라보는 '이해의 깊이'에서 완성된다. 이 책은 당신의 대화에 깊이를, 사고에 무게를 더해줄 것이다.",김진,북플레저,2026-05-06,25000,22500,10,0,236,9.67,인문,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791124038413.jpg
S000218674965,28,"2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급)(상)","""〈2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화 상〉

오랜 연구와 검증으로 한국사에 기초가 전혀 없는 사람도 단기간에 한능검에 합격할 수 있는 최적의 구성을 완성하였습니다. 판서의 장인 큰별쌤 최태성이 핵심만을 모아 만든 아트 판서를 수록하고, 시험에 자주 등장하는 사료, 사진, 지도 등을 모아 해설하여 합격을 위한 필수 개념을 익히기 쉽게 하였습니다. 또한, 한능검 기출문제를 모두 분석한 후, 기출 선택지를 이용한 별 채우기 문제를 수록하여 자연스럽게 기출 선택지가 기억될 수 있도록 하였고, 반복적으로 출제되는 주제의 최신 기출문제를 꼼꼼하고 친절한 해설과 함께 담아 실전에 대비할 수 있도록 하였습니다. 여기에 한국사 연표와 지역의 역사를 담은 지도를 통해 한국사 흐름잡기가 더욱 쉬울 것입니다.

제시된 이미지는 책의 뒷표지입니다.
〈2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1·2·3급) 상〉의 앞표지는 1억원 기부를 통해 사랑의 열매 '아너 소사이어티'에 가입되도록 함께 지원해 주신 최태성 1, 2TV 별님들로 구성되었습니다.""",최태성,이투스북,2025-12-09,19000,17100,10,0,394,9.9,인문,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791138934428.jpg
S000000597589,29,생각에 관한 생각,"새로운 인간학의 지평을 연 현대의 고전, 행동경제학과 인지심리학의 바이블 『생각에 관한 생각』. 21세기 들어 분야를 막론한 여러 학문에서는 인간의 한계와 불완전성에 대한 언급과 주장이 강세를 보였다. 자신의 능력을 과대평가하고 주변 환경과 운을 과소평가하는 인간의 특성을 신랄하게 지적하고, 약점을 보완할 수 있는 사고방식과 행동을 소개하는 책들이 소개되고 있다. 그리고 이 모든 주장과 저서의 기본 원칙은 바로 이 책에서 설명하는 카너먼의 풍부한 연구 결과들에 기초하고 있다. 

“애덤 스미스가 고전경제학의 아버지라면, 대니얼 카너먼은 현대경제학의 대부이다!”라는 언론의 극찬을 받은 독보적 지성인, 현존하는 거장의 역작이지만 그를 접하는 데 있어 너무 겁만 먹지는 말자. 쉽지는 않을지 몰라도 접근이 불가할 정도로 어렵고 복잡하기만 한 책은 아니다. 이 책을 읽는 독자들은 소소한 곱셈 문제에서부터 그림 문제, 도형 문제, 그리고 어려운 살인 사건에 관련된 복잡한 문제와 대도시 택시 뺑소니 사건 등 수많은 퀴즈를 맞닥뜨리게 될 것이다. 가능하면 하나씩 시간을 들여 풀어보고 생각해보라. 재미있고 흥미로운 이 퀴즈들은 모두 위대한 사회과학 이론의 토대가 되는 연구의 시발점이다.

석학의 연구 결과에 도전한다는 부담감은 내려놓고 찬찬히 읽어보라. 생경했던 ‘시스템 1’과 ‘시스템 2’라는 용어와 개념이 친숙하게 다가올 것이고, 한 몸에서 따로 놀던 두 개의 자아 중 자신이 어느 쪽을 편애했는지 깨닫게 될 것이다. 그리하여 개선하고자 하는 열망을 갖게 되고, 더욱 더 바람직한 자아 형성에 힘쓰게 될 것이다. 《생각에 관한 생각》은 결국 인간 행복을 증진시키기 위한 생각이며, 우리의 인생을 더욱 풍요롭게 하기 위한 생각이다.",대니얼 카너먼,김영사,2018-03-30,29800,26820,10,0,682,9.62,경제/경영,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788934981213.jpg
S000219976174,30,EBS 수능완성 영어영역 영어(2026)(2027 수능대비),"[EBS에서 준비한 수능완성 실전 대비 커리큘럼]
① 수능완성: 최신 수능 출제 경향과 유형을 반영하여 구성한 실전 중심의 수능 대비 필수 교재
  - 주제별 핵심 개념 정리로 주요 내용을 최종 점검
  - 유형·테마별 실전 문항 수록으로 실전 감각 강화
  - 수능 유형 실전 모의고사 5회분 제공으로 실전 적응력 극대화

② 수능완성 사용설명서: 문항에 담긴 출제 의도를 EBS가 직접 분석한 가장 정확한 해설서
  - 시간이 부족한 수험생, 완벽한 학습을 원하는 수험생을 위한 최적의 첨삭 지도서
  - 수능완성의 효과적인 학습 방법을 제시하는 실전 맞춤형 보조 교재

※ 단 한 번의 수능을 위한 〈EBS 모의고사 시리즈〉
(1) FINAL 실전 모의고사 → 만점마무리 봉투모의고사 시즌1 → 만점마무리 봉투모의고사 시즌2 고난도 → 고난도 논스톱 봉투모의고사 → 수능 직전보강 클리어 봉투모의고사

(2) EBS eBook 전용 모의고사 〈버티컬 모의고사〉 시즌1~4 (시즌별 3책)",EBS교육방송 편집부,한국교육방송공사(EBSi),2026-05-22,15600,14040,10,0,131,9.9,중/고등참고서,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791143600523.jpg
S000001016020,31,유럽 도시 기행 1,"도시가 품고 있는 이야기를 들으면서 새로운 것을 배우는 유시민. 5년이라는 시간 동안 아내 한경혜와 함께 수첩과 카메라를 들고 유럽의 도시를 탐사한 그가 도시의 건축물과 거리, 광장, 박물관과 예술품이 들려주는 이야기에 귀 기울일 수 있도록 역사와 문화, 그리고 그에 얽힌 지식과 정보를 자신만의 목소리로 담아낸 『유럽 도시 기행』 제1권 《아테네, 로마, 이스탄불, 파리 편》.

문명의 빅뱅이 일어난 아테네, 그렇게 탄생한 문명이라는 소우주가 가속 팽창을 이룬 로마, 무려 삼천 년에 가까운 오랜 기간 동안 국제도시였던 이스탄불, 보잘것없는 변방에서 문명의 최전선이 된 도시 파리까지, 한때는 혹은 지금, 유럽의 역사와 문명 그리고 문화의 심장 역할을 하고 있는 이 네 도시는 유럽문명의 DNA를 품고 있는 도시라고 할 수 있다. 

저자는 자신의 방식대로 여행하면서 각각의 도시에서 벌어진 일련의 사건(history)과 그 도시에 뚜렷한 흔적을 남긴 사람의 생애(story)를 탐색했다. 한때 유럽 문명을 탄생시킨 저마다의 숨은 이야기와 혹은 우리가 너무나 잘 알거나 또는 새롭게 알게 되는 주인공들을 색다른 모습으로 하나씩 만날 수 있다.",유시민,생각의길,2019-07-09,16500,14850,10,0,725,9.29,인문,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788965135586.jpg
S000001632467,32,모순,"양귀자 소설의 힘을 보여준 베스트셀러 『모순』. 1998년에 초판이 출간된 이후 132쇄를 찍으며 여전히 많은 사랑을 받고 있는 작품을, 오래도록 소장할 수 있는 양장본으로 새롭게 선보인다. 스물다섯 살 미혼여성 안진진을 통해 모순으로 가득한 우리의 인생을 들여다본다. 작가 특유의 섬세한 문장들로 여러 인물들의 삶을 생생하게 그려내고 있다.

시장에서 내복을 팔고 있는 억척스런 어머니와 행방불명 상태로 떠돌다 가끔씩 귀가하는 아버지, 조폭의 보스가 인생의 꿈인 남동생을 가족으로 둔 안진진. 어머니와 일란성 쌍둥이인 이모는 부유하지만 지루한 삶에 지쳐 있고, 가난한 어머니는 처리해야 할 불행들이 많아 지루할 틈이 없다. 안진진은 사뭇 다른 어머니와 이모의 삶을 바라보며 모순투성이인 삶을 어떻게 이해해야 하는지 고민하기 시작하는데….",양귀자,쓰다,2013-04-01,13000,11700,10,0,3833,9.79,소설,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788998441012.jpg
S000220573907,33,황천의 츠가이 11,None,Hiromu Arakawa,대원씨아이,2026-07-31,6500,5850,10,0,0,0.0,만화,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791142358777.jpg
S000218791163,34,ETS 토익 정기시험 기출문제집 1000 Vol 5 RC,"1. 최신 기출문제 전격 공개!
이 책에는 토익 정기시험 최신 기출문제 10회가 수록되어 있다. 시험에 나온 최신 기출문제로 실전 감각을 키워 시험에 확실하게 대비하자!

2. 고난도 문항 무료 동영상 강의!
교재 내 QR코드는 해당 회차의 무료 동영상 강의로 연결된다. 오답률 높은 고난도 문항을 친절한 해설 강의와 함께 완벽 마스터하자!

3. 기출 포인트를 꿰뚫는 명쾌한 해설! 
최신 출제경향을 가장 정확하게 알 수 있는 기출문제를 풀고 출제 포인트가 보이는 명쾌한 해설로 토익을 정복해 보자!

4. ETS 토익 온라인/모바일 학습 지원!
온라인 학습 커뮤니티(www.etstoeicbook.co.kr)를 통해 교재 소개 및 학습 콘텐츠, 정기시험 대비특강을 지원한다. 또한 동영상 강의, 기출어휘 단어장, 기출테스트 채점/분석 등을 지원하는 토익 필수템 'ETS 토익기출 수험서 앱'으로 보다 스마트하게 학습해 보자!",ETS,YBM,2025-12-15,22000,19800,10,0,275,9.86,외국어,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788917243802.jpg
S000061351196,35,유럽 도시 기행 2,"""이 책은 힘들게 마음먹은 유럽 도시를 알차고 풍성하게 여행하거나 미디어를 통해 어렴풋이 알고 있는 유럽의 도시를 제대로 알고 싶을 때, 누군가 콕콕 찍어서 알려 줬으면 하는 내용이 빼곡히 들어있다. 도시의 매력을 느낄 수 있는 핫플레이스부터, 각 도시의 건축물, 길과 광장, 박물관과 예술품 등 그 무엇을 만나도 당황하지 않을 탄탄한 배경 지식, 도시의 존재감을 만들어낸 세계사적 사건과 인물들, 유럽의 역사와 도시의 역사가 씨줄과 날줄처럼 교차하며 생긴 도시의 서사와 상흔들까지, 우리가 도시를 더 풍성하게 만끽할 수 있는 흥미진진한 이야기를 펼친다. 여기에 도시와 인간, 그리고 삶을 바라보는 작가의 지적 통찰력이 더해져 도시가 품은 가치와 맥락, 의미 있는 서사들이 우리의 현재와 어떻게 교감하는지를 보여준다.""

사람이 만든 것에는 이야기가 있다. 인간이 만든 가장 크고 아름답고 오래된 것은 아마 도시일 것이다. 도시는 역사적 사건과 인물들이 만든 생생하고, 드라마틱한 낯선 이야기가 깃들어 있다. 특히 유럽의 도시는 박물관이나 왕궁에서뿐 아니라 광장, 건물, 카페, 골목 등과 같은 일상의 공간들도 흥미로운 히스토리를 품고 있는 곳이 많다. 작가는 이러한 유럽의 도시 공간이 전하는 이야기들을 들을 수 있게, 도시의 표면 아래 숨겨진 이야기를 찾고 도시가 품고 있는 인물들의 삶을 돌아보며 오늘의 도시가 탄생하기까지 영광과 상처, 야만과 관용, 성과 속, 단절과 연결, 좌절과 성취, 삶과 죽음 등을 그만의 시선으로 마주한다. 

작가가 전하는 도시 공간과 그 속에 담긴 이야기는 인간이 앞으로 나아온 성취의 과정과 그 과정에서 표출한 아름다움과 추함, 이기심과 이타심, 절망과 희망 같은 인간의 다양한 얼굴을 보여주며 현재를 비춘다. 이것은 우리 자신을 더 입체적으로 느끼게 하고 평소와는 다른 낯선 생각과 감정을 불러일으키며 자신과 마주하게 한다. 아마도 이것이 멀지만 낯선 거리를 걷고 또 걸으며 유럽의 도시를 여행하는 이유가 아닐까.",유시민,생각의길,2022-07-09,17500,15750,10,0,243,9.72,인문,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788965137702.jpg
S000220567031,36,에스콰이어(ESQUIRE)(2026년 8월호),『에스콰이어(ESQUIRE)』는 취향있는 남자들을 위한 지적인 바이블 매거진이다.,허스트중앙 편집부,허스트중앙,2026-07-23,8000,7600,5,0,0,0.0,잡지,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/3904000621647.jpg
S000214700980,37,완자 고등 통합과학 2(2026),"[교재 소개]
1. 혼자서도 교과 개념을 익히고 내신 시험을 준비할 수 있는 ‘완벽한 자율 학습서’ 입니다.
2. 고등 통합과학의 핵심 개념을 쉽고 체계적으로 정리한 교재입니다.
3. 2022개정 교육과정에 해당하는 전국의 기출문제를 분석하여 기출 경향에 맞게 개선한 교재입니다.",김은경 외,비상,2024-11-01,18500,16650,10,0,500,9.8,중/고등참고서,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791173161896.jpg
S000220447668,38,읽는 기도: 휴거 깨어있으라,"『휴거 깨어 있으라』의 출간 목적은 독자를 불안하게 만들거나 공포를 조장하는 데 있지 않다. 오히려 아직 기회가 있을 때 하나님께 돌아가고, 삶의 자리에서 죄에 무뎌지지 않으며, 말씀과 기도로 주님을 기다리는 믿음을 회복하도록 권면하는 데 있다.

이 책은 휴거를 단순한 종말의 공포나 미래에 대한 추측으로 다루지 않는다. 오히려 “항상 기도하며 깨어 있으라”는 말씀처럼, 매일의 말과 생각, 관계와 선택 속에서 하나님을 의식하며 살아가는 것이 무엇인지 구체적으로 돌아보게 한다.
숨겨진 죄와 반복되는 습관, 감정과 언어, 말씀과 기도, 예배와 공동체 생활까지 점검하는 ‘휴거 대비 영적 점검 리스트 100개’는 독자가 자신의 믿음을 정죄가 아닌 회복의 자리에서 살펴보도록 한다.

저자는 휴거 이후의 7년 대환난, 적그리스도와 짐승의 표, 아마겟돈 전쟁, 천년왕국, 새 하늘과 새 땅에 이르는 흐름도 함께 다룬다. 해석의 차이와 논의가 이어져 온 요한계시록의 본문들을 단순한 자극이나 억측으로 풀어내기보다, 성경의 여러 말씀을 연결하여 독자가 말씀 안에서 직접 생각하고 분별할 수 있도록 안내한다.

마지막에는 마음과 영혼, 말씀과 기도, 삶의 방향, 예배와 공동체를 차례로 돌아보는 4주간의 준비 과정을 담았다. 막연히 재림을 기다리는 데 그치지 않고, 오늘 하루를 어떻게 살아야 하는지 실제적으로 붙들어 주는 구성이다.

재림과 휴거에 관한 성경적 흐름을 이해하고 싶은 독자, 자신의 믿음과 삶을 다시 점검하고 싶은 성도, 말씀 안에서 깨어 있는 삶을 회복하고 싶은 이들에게 이 책은 조용하지만 분명한 영적 안내서가 되어 줄 것이다.",무명의 기도자,더하트,2026-07-14,8800,7920,10,0,119,9.9,종교,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791194177616.jpg
S000218942259,39,돈의 심리학(50만 부 기념 뉴 에디션),"출간과 동시에 전 세계 금융계에 큰 반향을 일으키며 “투자의 패러다임을 바꾼 책”이라는 찬사를 받은 《돈의 심리학》이 국내 누적 판매 50만 부를 돌파하며 뉴 에디션으로 돌아왔다. 이번 50만 부 기념 에디션에는 저자 모건 하우절이 새롭게 집필한 ‘두 번째 보너스 스토리’가 수록되었다. 
저자는 2021년 출간 이후 급변하는 시장을 지속적으로 관찰하며 한 가지 사실을 더욱 분명하게 확신하게 되었다. 부의 원칙은 변하지 않지만, 사람들은 늘 같은 실수를 반복한다는 것. 시장은 끊임없이 요동치지만, 공포와 탐욕, 비교와 후회 같은 인간의 심리는 놀라울 만큼 비슷한 방식으로 되풀이된다. 이번에 추가된 보너스 스토리는 이처럼 변하지 않는 부의 본질을 다시 한번 정확히 짚어내며, 독자들에게 흔들리지 않는 투자 철학을 전한다.
인간의 심리에서 비롯된 선택들이 어떻게 장기적인 자산 격차로 이어지는지 명쾌하고 설득력 있게 풀어낸 《돈의 심리학》은 월가의 전설 하워드 막스, 《아주 작은 습관의 힘》의 저자 제임스 클리어 등 세계적 거장들과 국내외 주요 언론의 극찬을 받으며 이제 단순한 베스트셀러를 넘어 투자의 ‘교과서’이자 시대를 관통하는 고전으로 자리매김했다. 모건 하우절이 제시하는 ‘돈의 심리학’은 독자들의 투자 여정을 지켜주는 단단한 이정표가 되어줄 것이다.",모건 하우절,인플루엔셜,2026-01-14,24800,22320,10,0,222,9.88,경제/경영,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791168343443.jpg
S000218674985,40,"2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급)(하)","""〈2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화 하〉

오랜 연구와 검증으로 한국사에 기초가 전혀 없는 사람도 단기간에 한능검에 합격할 수 있는 최적의 구성을 완성하였습니다. 판서의 장인 큰별쌤 최태성이 핵심만을 모아 만든 아트 판서를 수록하고, 시험에 자주 등장하는 사료, 사진, 지도 등을 모아 해설하여 합격을 위한 필수 개념을 익히기 쉽게 하였습니다. 또한, 한능검 기출문제를 모두 분석한 후, 기출 선택지를 이용한 별 채우기 문제를 수록하여 자연스럽게 기출 선택지가 기억될 수 있도록 하였고, 반복적으로 출제되는 주제의 최신 기출문제를 꼼꼼하고 친절한 해설과 함께 담아 실전에 대비할 수 있도록 하였습니다. 여기에 한국사 연표와 지역의 역사를 담은 지도를 통해 한국사 흐름잡기가 더욱 쉬울 것입니다.

제시된 이미지는 책의 뒷표지입니다.
〈2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1·2·3급) 하〉의 앞표지는 1억원 기부를 통해 사랑의 열매 '아너 소사이어티'에 가입되도록 함께 지원해 주신 최태성 1, 2TV 별님들로 구성되었습니다.""",최태성,이투스북,2025-12-09,18500,16650,10,0,311,9.92,인문,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791138934442.jpg
S000220241328,41,지적인 삶을 위한  열 가지 철학,"“왜 우리는 같은 말을 하면서도 끝없이 싸우는가?”
정의, 자유, 권력, 노동, 전쟁…

당연하다고 믿었던 단어들의 정체를 파헤치는
가장 지적인 ‘세계 해석 수업’

직장 회의실에서, 온라인 토론장에서, 심지어 가장 사적인 대화에서조차 우리는 문득 기묘한 단절감을 느낀다. 분명 같은 한국어로 대화하는데 논의는 평행선을 달리고, 격렬하게 부딪히면서도 정작 무엇 때문에 싸우는지 모호한 순간들. ‘말이 통하지 않는다’는 이 고질적인 감각의 원인은 무엇일까.
일본의 대표적인 대중 철학자 오카모토 유이치로 교수는 그 원인을 이렇게 진단한다. 우리는 똑같은 단어를 내뱉으면서도 머릿속으로는 전혀 다른 세계를 그리고 있다고. 대화가 깊어질수록 오해의 골만 깊어지는 ‘불통’의 시대인 이유다.

이 불통의 안개를 걷어 내기 위해 저자가 꺼내 든 도구는 다름 아닌 ‘철학’이다. 철학은 흔히 현실과 동떨어진 현학적 말장난으로 치부되지만, 사실 우리 사회를 움직이는 언어와 개념의 의미를 분석하는 가장 강력한 도구다. 마르크스 가브리엘이 “세계는 존재하지 않는다”고 선언할 때, 하이데거가 인간을 ‘세계 속의 존재’라고 규정할 때 여기서 중요한 것은 누가 옳고 그르냐가 아니다. 두 사람이 ‘세계’라는 단어 하나를 통해 각기 다른 맥락과 사유의 층위를 조명하고 있다는 사실, 바로 그것이다. 철학자들의 치열한 사유를 빌려 단어의 다층적 의미를 이해하는 과정은 사고의 혼란을 잠재우고 논리의 뼈대를 바로 세우는 강력한 무기가 된다.

이 책은 우리가 완전히 안다고 착각하는 열 가지 핵심 개념-정의·기술·권력·폭력·자유·노동·소외·국가·종교·전쟁-이 시대와 철학자에 따라 어떻게 변주되어 왔는지를 치밀하게 파고든다. 일상에서 숨 쉬듯 쓰는 단어이지만, 그 이면에는 인류 지성사가 부딪히며 쌓아 온 거대한 논쟁의 역사가 잠들어 있다. 존 롤스의 ‘공정함’과 아리스토텔레스의 ‘미덕’이 충돌하는 지점, 이사야 벌린이 말한 ‘소극적 자유’와 ‘적극적 자유’가 오늘날 우리의 선택을 어떻게 규정하는지를 짚어 내며 상식을 근본적으로 뒤흔든다. 당연했던 단어들이 가면을 벗고 낯선 얼굴을 드러내는 순간, 독자의 사고 지평은 비로소 넓어진다.

저자의 통찰은 과거의 박제된 철학에 머물지 않는다. 디지털 감시 체제와 미셸 푸코의 권력론을 연결하고, AI와 로봇 시대의 노동을 한나 아렌트의 시선으로 재해석하는 대목은 이 책이 왜 ‘지금, 여기를 살아가는 우리’를 위한 가장 실용적인 지침서인지를 증명한다. 방대한 철학사를 관통하면서도 무게에 눌리지 않는 저자 특유의 명쾌한 구조화 능력은 복잡한 세상을 단숨에 읽어 내고자 하는 현대인들에게 짜릿한 지적 쾌감을 선사할 것이다.

단어 하나를 제대로 정의한다는 것은 단순한 지식 습득을 넘어 세상을 보는 눈을 새롭게 벼리는 일이다. 이 책의 마지막 장을 덮고 나면, 이전과 똑같은 단어를 사용하면서도 전혀 다른 차원의 세계를 목격하게 된다. 상대방의 논리 너머에 숨겨진 진짜 의도를 꿰뚫어 보고, 모호한 감정이 아닌 명료한 언어로 자신만의 세계를 구축하고 싶은 이들에게 이 책은 가장 확실한 지도가 되어 줄 것이다.",오카모토 유이치로,이든서재,2026-07-10,19800,17820,10,0,9,10.0,인문,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791194812234.jpg
