상품번호,순위,도서명,부제목,저자,출판사,출판일,정가,할인가,할인율,판매지수,리뷰건수,평점,태그,이미지URL
S000220110685,51,세상이 그대를 속일지라도,"사람들은 묻는다. “앞으로 우리 아이들은 무엇을 배워야 할까요? 인공지능이 떠오른다고 하니 주로 코딩을 공부해야 할까요?” 실제로 여러 고등학교나 대학교에서는 이미 특정 프로그램이나 기계 혹은 기술을 가르치는 데 오랜 시간을 할애하기도 한다. 하지만 인텔과 AMD에서 부사장을 지내고 애플과 테슬라에서 중책을 맡은 엔지니어 짐 켈러에 따르면, 이는 “미친 짓”이나 다름없다. 당장 몇 년 뒤면 대체되거나 바뀔 것들이기 때문이다. “기본이 항상 최고입니다.”
아마존의 창업자인 제프 베이조스는 어느 콘퍼런스에서 이런 말을 한다. “사람들은 저에게 앞으로 10년 뒤 무엇이 변할 것인지 묻습니다. 하지만 10년 뒤에도 변하지 않을 것이 무엇인지는 묻지 않습니다. 두 번째 질문이 훨씬 더 중요한데 말입니다.” 불안정하거나 위험한 계획과는 달리, 성공적인 계획은 언제나 변하는 것이 아닌 변하지 않는 것에 토대를 두고 있다는 말이다.
그러면 변하지 않는 기본은 무엇일까? tvN 예능 프로그램 〈알쓸신잡〉 시리즈로 유명한 ‘철학 하는 과학자’, 경희대학교 물리학과 김상욱 교수가 변치 않는 ‘자연법칙과 인간 본성’, ‘우리 안의 끝없는 욕망 혹은 편향’, ‘미래에 지속적인 영향을 미칠 역사’, 그 가운데 ‘끊임없이 가치나 의미를 부여하는 인간’이라는 네 가지 주제 아래 지금 같은 변화의 시대에 알아두면 쓸데 있는 변치 않을 진실을 전한다.

“물리학에서 가장 중요한 법칙 가운데 하나는 에너지 보존 법칙이다. 에너지는 그 형태를 바꿀 뿐 창조되거나 파괴되지 않는다. 초기 조건이 조금만 변해도 미래를 예측하기 어려워지는 카오스 계에서도 에너지는 변하지 않고 보존된다. 화학자는 화학반응 전후로 원자의 수, 질량, 전하량이 변하지 않는다는 사실을 이용하여 많은 것을 알아낸다.
변화의 시대다. 잠시 한눈팔면 따라가기도 버거운 세상이다. 변화의 예측이 어렵다면 변하지 않는 것부터 찾아봐야 하지 않을까. 물리학에서 가장 먼저 할 일은 에너지와 같이 변하지 않는 물리량들을 찾는 것이다. 변화의 시대, 변하지 않을 것부터 생각해 보면 어떨까.”",김상욱,동아시아,2026-06-12,18000,16200,10,0.0,147.0,9.74,과학,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788962627145.jpg
S000219550327,52,내면 근력,"여기, 슬럼프에 빠진 사람에게 생애 최고의 ‘커리어 하이’를 안겨주는 멘탈 코치가 있다. 세계 정상급 선수들과 기업 리더들의 코치 짐 머피다. 그가 구축한 ‘내면 근력(Inner Excellence)’ 훈련은 올림픽 금메달리스트를 비롯한 세계적인 선수들과 수십만 독자들 사이에서 ‘인생을 바꾼 수련이자 철학’으로 불린다. 최근에는 미국 프로풋볼 선수 A.J. 브라운이 경기 도중 이 책을 읽으며 마음을 다잡는 장면이 화제가 되었고, 전 세계에 ‘내면 근력’ 신드롬이 번지는 계기가 됐다.
이토록 많은 이들이 『내면 근력』에 열광하는 이유는, 단기적인 성과가 아니라 내면의 중심을 근본적으로 재정립하는 변화를 만들어내기 때문이다. 이 책은 소유, 지위, 돈과 같은 외적 성공을 이루는 데 집중하지 않는다. 대신 통제할 수 없는 것에 대한 집착을 내려두고, 자신을 믿고 몰입하여 스스로 만든 한계를 넘어서게 돕는다. 그 결과 수많은 이들이 잠재력을 끌어올리고, 저점에서 고점으로 도약하며, 더 충만한 삶으로 나아가는 전환점을 경험했다.
저자 짐 머피는 오랜 시간 세계 정상급 선수들을 코칭하고 인간의 동기와 행동을 연구하며, 지속적인 성장을 가능하게 하는 조건을 깊이 탐구해왔다. 그가 도달한 결론은 명확하다. 탁월한 성취를 좌우하는 것은 타고난 재능이나 환경이 아니라, 자신의 감정과 생각을 인식하고 다스리는 힘, 그리고 실패를 성장의 과정으로 전환하는 능력이다. 우리는 누구나 비범한 잠재력을 지니고 있으며, 노력의 방향을 제대로 잡기만 하면 된다. 『내면 근력』은 바로 그 길을 안내하는 책이다. 
인생을 주도적으로 살아가고 싶은 이에게 내면 근력은 필수적인 토대다. 흔들림 없이 자기 길을 걸어가고 싶다면, 삶에서 단 한 번이라도 진정한 성취를 경험하고 싶다면, 이 책은 평생 곁에 두고 의지할 수 있는 든든한 지침서가 되어줄 것이다.",짐 머피,윌북,2026-04-26,22000,19800,10,0.0,300.0,9.69,자기계발,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791155819227.jpg
S000219813405,53,완자 고등 역학과 에너지(2026),"- 2022개정 교육과정의 4종 교과서를 완벽 분석하여 역학과 에너지 핵심 개념을 쉽고 체계적으로 정리하였습니다. 
- 혼자서도 교과 개념을 익히고 내신 시험을 준비할 수 있는 ‘완벽한 자율 학습서’입니다.
- 고난도 문제로 내신 1등급에 도전할 수 있습니다.",장인수 외,비상교육,2026-05-01,20000,18000,10,0.0,39.0,9.87,중/고등참고서,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791173167973.jpg
S000000620181,54,데미안,"따스한 가정에서 착하게 살아가던 싱클레어 앞에 어느 날 신비한 소년 데미안이 나타나 성서 속 카인과 아벨 이야기로 선악의 진실을 하나씩 가르치기 시작한다. 내면의 선악 사이에서 고뇌하던 싱클레어는 유혹을 이기지 못하고 거리로 나가 금지된 쾌락을 추구하기도 하지만 베아트리체를 만나면서 어두운 내면을 이겨 낸다. 싱클레어가 그린 베아트리체의 초상화는 어딘지 데미안과 닮았다. 데미안에 대한 동경과 강렬한 그리움 때문이다. 그러던 어느 날 싱클레어는 길에서 데미안과 그의 어머니 에바 부인을 만나고, 이후 에바 부인이야말로 자신의 내면에 존재하던 여인이라는 것을 깨닫는다. 얼마 뒤 발발한 전쟁에 참전한 데미안과 싱클레어는 야전 병원에 누워 대화를 나눈다. 자신이 필요할 때면 자기 안에 귀를 기울이라는 말을 남긴 데미안은 다음 날 아침 사라져 버린다.
『데미안』은 주인공 싱클레어와 데미안의 우정을 바탕으로, 성장 과정에서 겪는 시련과 그 시련의 극복, 깨달음을 통해 완전한 자아에 이르는 과정을 성찰한다. 이 작품은 헤세 자신에게도 재출발을 의미했으며, 소년기의 심리, 엄격한 구도성, 문명 비판, 만물의 근원으로서의 어머니라는 관념 등 헤세의 전, 후기 작품 특징이 고루 나타나 있다.

1차 세계대전 직후에 『데미안』이 불러일으킨 반향은 잊을 수 없다. 『데미안』은 섬뜩하리만큼 정확하게 시대의 신경을 건드린 작품이다. 그 시대의 모든 젊은이들은 그들 또래의 선지자 한 명이 나타나 삶의 가장 은밀한 부분을 드러냈다고 생각했고 그 고마운 충격에 기꺼이 휩쓸렸다. ─토마스 만",헤르만 헤세,민음사,2009-01-20,8000,7200,10,0.0,1888.0,9.62,소설,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788937460449.jpg
S000220340900,55,독서의 기술,"강연 섭외 1순위, 독자들이 가장 만나고 싶어 하는 저자 고명환은 한 달에 40차례 이상의 강연으로 수천 명의 사람들을 만난다. 강연이 끝나면 어김없이 손이 올라온다. “그래서 책을 어떻게 읽어야 하나요?”
20여 년간 수천 권의 책을 읽고, 책에서 발견한 진리를 실천하며 살아가는 이 시대 최고의 독서가 고명환이 본격적인 독서 이야기로 돌아왔다. ‘올해의 작가상’ 수상, 해외 5개국 판권 수출, 요식업 CEO 등 개그맨에서 작가이자 강연가, 사업가로 완벽하게 변신한 저자는 이 모든 것이 독서 덕분이라 말한다. 어떻게 독서가 삶의 무기가 되고 질문에 대한 해답을 주는지 『독서의 기술』을 통해 그간의 독서 경험을 가감 없이 펼쳐낸다. 
이 책은 크게 두 개의 질문으로 이루어져 있다. 왜 읽어야 하는가, 그리고 어떻게 읽어야 하는가. 저자는 본인이 몸소 체험한 독서의 순기능과 책을 읽기 위해 직접 실천했던 수십 가지 독서 방법을 진솔하게 풀어내며 그동안 받은 질문들에 대해 명쾌하게 답한다. 또한 삶에서 어떤 문제에 직면했을 때 어떻게 책을 통해 해답을 찾았는지 그 과정도 그대로 담아내 이 책을 읽은 독자들이 자신의 삶에 응용할 수 있도록 했다.
불안한 마음이 들 때면 도서관에 달려가 책을 읽었다는 저자는 “한 시간의 독서로 떨쳐낼 수 없는 불안감은 없다”고 확신한다. 불확실한 시대에 살아남는 유일한 방법이자 미래를 준비하는 가장 큰 무기는 독서뿐이다. 이 책이야말로 당신의 독서를 바꿔줄 가장 실전적인 안내서다.",고명환,라곰,2026-07-08,19800,17820,10,0.0,159.0,10.0,자기계발,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791193939666.jpg
S000220341014,56,싫을 땐 싫다고 말해요,"사랑하는 가족들을 온몸으로 꼭 껴안을 땐 가슴 벅차게 행복합니다. 좋아하는 친구들과 깔깔 웃으며 간지럼 태우기 놀이를 할 때는 세상에서 가장 즐겁지요. 이렇게 주인공 클라라는 소중한 사람들과 몸을 맞대는 것을 좋아합니다. 할머니의 따뜻한 품에 안기는 것, 아빠의 커다란 손을 잡고 걷는 것, 친구의 부드러운 머리카락을 쓰다듬는 것 모두 좋아하지요.
하지만 때로는 그냥 누구와도 접촉하고 싶지 않을 때도 있습니다. 아무리 가까운 사람이어도 말이죠. 그런 기분이 드는 날은 어떻게 해야 할까요?
누군가 나를 만질 때 조금이라도 불쾌한 기분이 들면 “싫어요. 만지지 마세요!”라고 말할 수 있어야 합니다. 반대로 누군가가 자신을 만져달라고 할 때도 마찬가지입니다. 싫다고 이야기하는 게 버릇없이 구는 것처럼 느껴지거나, 나쁜 아이가 되는 것처럼 느껴질지도 모르지만, 착한 아이도 필요한 상황에서는 언제든 싫다고 말할 수 있답니다.
주인공 클라라와 함께 싫을 땐 싫다고 말하는 연습을 해보세요. 내가 원하는 것과 원하지 않는 것을 분명하게 표현할 줄 아는 씩씩하고 용감한 어린이가 될 수 있을 거예요.",다그마 가이슬러,윌마,2026-06-30,16800,15120,10,0.0,507.0,9.85,유아(0~7세),https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791199757653.jpg
S000219976173,57,EBS 수능완성 국어영역 독서·문학·화법과 작문(2026)(2027 수능대비),"[EBS에서 준비한 수능완성 실전 대비 커리큘럼]
① 수능완성: 최신 수능 출제 경향과 유형을 반영하여 구성한 실전 중심의 수능 대비 필수 교재
  - 주제별 핵심 개념 정리로 주요 내용을 최종 점검
  - 유형·테마별 실전 문항 수록으로 실전 감각 강화
  - 수능 유형 실전 모의고사 5회분 제공으로 실전 적응력 극대화

② 수능완성 사용설명서: 문항에 담긴 출제 의도를 EBS가 직접 분석한 가장 정확한 해설서
  - 시간이 부족한 수험생, 완벽한 학습을 원하는 수험생을 위한 최적의 첨삭 지도서
  - 수능완성의 효과적인 학습 방법을 제시하는 실전 맞춤형 보조 교재

※ 단 한 번의 수능을 위한 〈EBS 모의고사 시리즈〉
(1) FINAL 실전 모의고사 → 만점마무리 봉투모의고사 시즌1 → 만점마무리 봉투모의고사 시즌2 고난도 → 고난도 논스톱 봉투모의고사 → 수능 직전보강 클리어 봉투모의고사

(2) EBS eBook 전용 모의고사 〈버티컬 모의고사〉 시즌1~4 (시즌별 3책)",EBS교육방송 편집부,한국교육방송공사(EBSi),2026-05-22,15600,14040,10,0.0,128.0,9.87,중/고등참고서,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791143600509.jpg
S000219976176,58,EBS 수능완성 수학영역 수학1·수학2·확률과 통계(2026)(2027 수능대비),"[EBS에서 준비한 수능완성 실전 대비 커리큘럼]
① 수능완성: 최신 수능 출제 경향과 유형을 반영하여 구성한 실전 중심의 수능 대비 필수 교재
  - 주제별 핵심 개념 정리로 주요 내용을 최종 점검
  - 유형·테마별 실전 문항 수록으로 실전 감각 강화
  - 수능 유형 실전 모의고사 5회분 제공으로 실전 적응력 극대화

② 수능완성 사용설명서: 문항에 담긴 출제 의도를 EBS가 직접 분석한 가장 정확한 해설서
  - 시간이 부족한 수험생, 완벽한 학습을 원하는 수험생을 위한 최적의 첨삭 지도서
  - 수능완성의 효과적인 학습 방법을 제시하는 실전 맞춤형 보조 교재

※ 단 한 번의 수능을 위한 〈EBS 모의고사 시리즈〉
(1) FINAL 실전 모의고사 → 만점마무리 봉투모의고사 시즌1 → 만점마무리 봉투모의고사 시즌2 고난도 → 고난도 논스톱 봉투모의고사 → 수능 직전보강 클리어 봉투모의고사

(2) EBS eBook 전용 모의고사 〈버티컬 모의고사〉 시즌1~4 (시즌별 3책)",EBS교육방송 편집부,한국교육방송공사(EBSi),2026-05-22,14400,12960,10,0.0,74.0,9.9,중/고등참고서,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791143600530.jpg
S000214567966,59,EBS 윤혜정의 개념의 나비효과 입문 편 1: 문학,"윤혜정 선생님의 음성 지원되는 듯한 친절한 설명과 함께 한 강에 두 번씩 '오늘 꼭 알아야 하는 개념'을 통해 국어 공부에 꼭 필요한 개념들을 정리하고, 초성 퀴즈로 중요한 내용들을 한 번 더 확인한다. 학습한 개념들을 Quiz 형식의 문제를 통해 지문에 직접 적용해 보는 개념 적용 연습을 하고, 직접 기출문제들을 풀어 보면서 배운 개념이 실제 기출문제에는 어떻게 적용되는지 알고 실제 시험에 대비한다.",윤혜정,EBS한국교육방송공사,2024-09-22,17000,15300,10,0.0,972.0,9.88,중/고등참고서,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788954786881.jpg
S000000620207,60,체호프 단편선,"푸시킨, 고골 등과 함께 러시아 문학의 황금시대라 불리는 19세기 단편문학을 주도한 체호프의 단편선이 민음사에서 출간되었다. 세계문학전집 70번으로 발간된 체호프의 작품집에는 국내에 처음으로 소개되는 단편소설 아홉 편-「공포」, 「베짱이」, 「드라마」, 「베로치카」, 「미녀」, 「거울」, 「내기」, 「티푸스」, 「주교」-과 체호프 식 소설 구조의 전형을 보여 주는 작품 「관리의 죽음」이 수록되었다. 이 작품들은 모두 다양한 인물 군상을 통해 사소한 일상사를 재현함으로써 삶의 본질과 아이러니를 포착해 내고 있다. 한편으론 유머를 통해 웃음을 유발하지만 그 이면에 인간이라면 누구나 피해갈 수 없는 비애감이 녹아들어, ‘인생의 진실과 아름다움을 시의 경지’에까지 끌어올린 수작들이다.",안톤 체호프,민음사,2002-11-20,9000,8100,10,0.0,399.0,9.75,소설,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788937460708.jpg
S000220574505,61,김동희 세계관 호기심 환장 RPG,"73만 구독자의 사랑을 받고 있는 인기 유튜브 크리에이터 〈김동희 세계관〉의 대표 콘텐츠 〈환장RPG〉가 드디어 학습만화로 찾아왔다.
『김동희 세계관 호기심 환장 RPG』는 주인공 솧툌춋과 함께 게임 속 모험을 따라가며 다양한 과학의 원리를 발견하고, 교과 과정 속 과학 상식을 쉽고 재미있게 배우는 초등 과학 학습만화 시리즈다. 레벨을 올리고 퀘스트를 해결하는 과정에서 “세상에서 가장 긴 이름을 가진 동물은?”, “투명 인간으로 만들어주는 메타 물질이란?”, “챗봇의 뇌가 인간의 뇌 뉴런을 흉내내 만들어졌다고?”와 같은 재미있는 과학 궁금증을 자연스럽게 만나게 된다.
유튜브 원작 특유의 유쾌한 캐릭터들의 이야기와 예측할 수 없는 전개는 그대로 살리고, 초등 교과와 연결되는 과학 지식을 흥미로운 이야기 속에 녹여 아이들이 웃으며 읽는 사이 자연스럽게 과학 개념을 익힐 수 있도록 구성했다. 또한. 학습페이지 속 퀴즈와 다양한 읽을거리를 함께 수록해 문해력과 사고력을 키우는 즐거움까지 더했다.
게임을 좋아하는 아이도, 과학을 어려워하는 아이도 『김동희 세계관 호기심 환장 RPG』 시리즈와 함께라면 어느새 과학 퀘스트를 하나씩 클리어하며 배움의 즐거움을 경험하게 될 것이다.",박종은,아울북,2026-07-29,16900,15210,10,0.0,0.0,0.0,어린이(초등),https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791176611114.jpg
S000219862150,62,말하지 않고 말하기,"오늘날 우리는 역사상 가장 많은 말을 주고받으며 살아간다. 스마트폰 하나로 지구 반대편과 실시간으로 소통하고, 인공지능은 유창한 문장으로 우리의 질문에 답한다. 그런데 역설적이게도, 우리는 그 어느 때보다 외롭고, 그 어느 때보다 관계에서 자주 실패한다. 말 잘하는 사람이 정작 가장 가까운 이와 소통하지 못하고, 논리적으로 완벽한 설명이 상대의 마음에 닿지 못하는 이유는 무엇일까. 소통이 이토록 어려운 것은, 우리가 소통의 본질을 잘못 이해하고 있기 때문이다.
소통은 메시지를 전달하는 행위가 아니다. 서로의 몸과 눈빛과 리듬이 얽혀 의미를 공동으로 구성하는, 살아 있는 상호작용의 과정이다. 소통에서 언어가 차지하는 비중은 7%에 불과하다. 나머지 93%는 터치, 눈맞춤, 표정, 침묵, 호흡의 리듬-말하지 않아도 느껴지는 것들이 채운다. 심리학자 비고츠키에 따르면, 우리는 소통하기에 존재하고 소통하기에 생각할 수 있다. 데카르트의 고전적인 명제 ‘나는 생각한다, 고로 존재한다’를 정면으로 뒤집는 ‘코페르니쿠스적 전환’이다. 즉, 우리는 소통하기에 존재한다.

AI 시대, 인간만이 지닌 비언어적 소통의 힘
감탄과 존중의 심리학을 위하여 제안하는 상호주관성의 원형

문화심리학자 김정운의 『말하지 않고 말하기』는 이 혁명적 전환에서 출발한다. 저자는 발달심리학자 비고츠키와 대니얼 스턴, 진화인류학자 토마셀로, 대화 분석을 창시한 사회학자 하비 색스 등의 연구를 종횡으로 엮으며 소통의 가장 근원적인 조건 여섯 가지를 제안한다. 이는 아기가 엄마의 손길을 처음 느끼는 순간부터 시작되어, 언어 습득과 자아 형성, 나아가 민주주의와 문명의 조건으로 확장되는 인간 상호작용의 전체 지도와 같다.
저자는 단지 심리학 이론을 설명하지 않는다. 각 개념을 현실과 충돌시키며 낯설고 예리한 각도로 세상과 인간을 읽어낸다. 오바마의 ‘6초간 침묵’이 왜 21세기 최고의 연설이 될 수 있었는지, 해리 할로의 70년 전 원숭이 실험이 증명한 정서적 유대의 중요성이 현재와 어떻게 연결되는지, 사이버스페이스에서는 왜 모두가 질투와 분노에 휩싸여 있는지-이런 질문들이 비고츠키, 피아제, 칸트 등 수많은 학자들의 견해와 맞닿으며 예상치 못한 깊이와 넓이로 전개된다.
책의 마지막에 이르러 저자는 제안한다. 우리가 감탄하고 감탄받는 상호주관적 경험-헤겔이 인정투쟁으로, 칸트가 숭고로 말하려 했던 바로 그것은 기계가 도달할 수 없는 영역이다. 인공지능이 인간의 언어를 완벽하게 흉내 내는 시대일수록, 우리에게 진짜 필요한 것은 더 유창한 말이 아니다. 바로 ‘존중의 사회문화적 맥락에서, 감탄으로 매개되는 인정받는 느낌’이다. 상호 존중이 사라진 사회에서 사람들은 끊임없이 비교하고, 쉽게 분노하며, 사소한 심리적 상처에도 깊이 흔들린다. 오늘날 우리에게 필요한 소통은 더 많은 정보도, 더 빠른 연결도 아닌 서로 감탄하는 상호주관적 경험의 회복이다. 사람이 살 만한 디지털 사회의 조건은 기술의 진보가 아니라, 감탄을 통해 서로를 인정받는 존재로 느끼게 하는 존중의 문법이다.
『말하지 않고 말하기』는 소통을 기술이 아닌 존재의 조건으로 재정의한 책이다. 이 책을 읽는 시간은 관계에서 자꾸 실패하는 사람들을 위한, 가장 근원적인 문화심리학 수업이 될 것이다.",김정운,21세기북스,2026-05-11,24000,21600,10,0.0,121.0,9.68,인문,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791173579721.jpg
S000001020219,63,해커스 토익 기출 VOCA(보카),"1. 토익 기출 보카 30일 완성!
2. 주제별 연상암기로 쉽고 재미있게 단어 학습
3. 최신 기출 단어 및 출제포인트 수록
4. 목표 점수대별 필수 단어로 맞춤 학습 가능
5. 출제율 높은 핵심 단어만 골라 효율적으로 학습
6. 토익 신유형 대비 〈토익 필수 이디엄 표현〉 수록
7. 실전 감각을 키우는 토익 실전문제 13회분 제공(교재 3회+온라인 10회)",David Cho,해커스어학연구소,2026-01-05,12900,11610,10,0.0,2387.0,9.7,외국어,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788965422785.jpg
S000216796440,64,"큰별쌤 최태성의 별별한국사 시대별 기출문제집 한국사능력검정시험 심화(1,2,3급)","〈시대별 기출문제집 심화〉는 〈기출 500제 심화〉와 함께 여러분의 합격을 도울 또 하나의 기출문제집입니다. 큰별쌤이 엄선한 기출문제 792문항을 시대순, 주제별로 구성하였고, 기출 선택지를 자연스럽게 익힐 수 있도록 기출 선택지만 따로 모아 문제를 만들었습니다. 큰별쌤의 한능검 심화 교재인 〈심화 상〉, 〈심화 하〉와 함께 사용하면 더욱 좋습니다.

* 제시된 이미지는 책의 뒷표지입니다. 
많은 사람들이 쓰는 책의 앞표지에 선한 메시지가 담기면 좋겠다는 큰별쌤의 뜻에 따라 〈큰별쌤 최태성의 별별한국사 시대별 기출문제집 한국사능력검정시험 심화〉의 앞표지는 1억 원 기부를 통해 사랑의 열매 '아너 소사이어티'에 가입되도록 함께 지원해 주신 최태성 1, 2TV 별님들로 구성되었습니다.",최태성,이투스북,2025-06-11,19700,17730,10,0.0,175.0,9.94,인문,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791138932943.jpg
S000000828225,65,불안(리커버:K),"우리나라 독자들이 가장 사랑하는 작가 중 한 명인 알랭 드 보통의 인문철학 에세이 《불안》이 국내 판매 40만부를 기념해 교보문고 특별 리커버판으로 새롭게 선보인다. 2005년 한국어 초판 출간 이래 20여년 가까이 꾸준히 사랑받아온 이 책은 현대인의 욕망과 불안 심리에 대한 첨예하고 날카로운 통찰력과 해법을 담아 배우 장동건, 방송인 김제동, 천문학자 심재경 등 유명인과 지식인들이 추천하는 필독서로 잘 알려져 왔다. 
특별히 이번 리커버판에는 러시아 출신의 미국 화가 마크 로스코(Mark Rothko)의 추상화 작품 〈No. 3 / No. 13, 1949〉를 표지에 사용해 현대인의 미묘하고 불안한 심리를 전면에 드러내는 데 포인트를 두었다. 강렬한 색상이 불러일으키는 다양한 감정들을 통해 독자들이 저마다의 방식으로 ‘불안’이라는 인문학적 테마를 자유롭게 해석하고 사유하도록 이끌었다. 또한 작가의 친필 메시지를 인쇄본으로 함께 수록해 특별판으로서 소장 가치를 높였다. 이번 특별판은 교보문고 온·오프라인에서만 한정 기간동안 만날 수 있다.",알랭 드 보통,은행나무,2012-01-04,18000,16200,10,0.0,1236.0,9.58,시/에세이,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788956605593.jpg
S000000620316,66,브람스를 좋아하세요,"프랑수아즈 사강의 작품『브람스를 좋아하세요』. 전혀 다른 두 사랑 앞에서 방황하는 폴의 심리를 중심으로, 그녀와 사랑이라는 감정으로 연결된 로제와 시몽의 심리를 섬세하게 묘사하였다. 프랑스 문단의 '매력적인 작은 괴물'이라 불리는 사강이 스물넷의 나이에 쓴 이 작품은, 일상을 배경으로 난해하고 모호한 사랑의 감정을 진솔하게 그리고 있다.

실내장식가인 서른아홉의 폴은 오랫동안 함께 해온 연인 로제에게 완전히 익숙해져 앞으로 다른 사람을 사랑할 수 없을 거라고 생각한다. 하지만 폴과 달리, 구속을 싫어하는 로제는 마음이 내킬 때만 그녀를 만나고 다른 여자로부터 하룻밤의 즐거움을 찾는 것을 마다하지 않는다. 로제를 향한 폴의 일방적인 감정은 그녀에게 깊은 고독을 안겨준다. 

그러던 어느 날, 폴은 몽상가 같은 신비로운 분위기의 시몽과 만난다. 시몽은 폴에게 첫눈에 반해 적극적인 애정 공세를 펼치기 시작하고, 그런 시몽의 태도에 폴은 불안감과 신선한 호기심을 느낀다. 젊고 순수한 청년인 시몽으로 인해 폴은 행복을 느끼지만, 그녀가 세월을 통해 깨달은 감정의 덧없음은 시몽의 헌신적인 사랑 앞에서도 그 끝을 예감하는데….",프랑수아즈 사강,민음사,2008-05-02,10000,9000,10,0.0,1202.0,9.57,소설,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788937461798.jpg
S000220566745,67,지푸라기 왕관을 쓴 여자,"“박상영이 칼을 뽑았다” - 김은희(드라마 작가)
“이 소설의 사랑은 망해도 너무 망했다” - 심은경(배우)

소설가 박상영이 데뷔 10년 차인 2026년 장편소설 《지푸라기 왕관을 쓴 여자》를 선보인다. 그는 젊은작가상 대상 및 신동엽문학상, 허균문학작가상 등을 수상하며 눈에 띄는 활동을 이어왔을 뿐 아니라, 부커상 국제 부문, 국제더블린문학상과 메디치상 후보에도 오르며 세계 문학 속 한국 문학의 자리를 넓혀온 주역이기도 하다. “개인사적 범주를 보편의 세계로 확장”(젊은작가상 심사평)하며, “낡은 관계와 관념을 무너뜨리는 혁신적 면모를 보여”(신동엽문학상 심사평)주는 작가로서 동세대 사랑과 고민을 정면으로 다루어왔던 그가, 처음으로 한국 현대 경제사의 여러 사건을 경유하는 미스터리 스릴러 장르의 소설에 도전한다.

《지푸라기 왕관을 쓴 여자》는 방화 살인 사건에 얽힌 비밀을 푸는 미스터리 형식에 충실하다. 또한 70년 간의 한국 현대 경제사를 관통하며 우리 사회의 기형적 재벌 구조를 다루면서도, 인간 내면의 욕망과 사랑이 뒤얽혀 벌어지는 극적 드라마를 펼쳐 보인다. 이 소설은 자이니치 여성 ‘하나’가 요코하마에서 도시락을 팔던 어머니를 화재로 잃으며 시작된다. 어머니는 임종 직전 한국의 대기업 총수인 윤동주 회장을 찾아가라는 유언을 남기고, 모녀와 윤동주가 얽힌 사연이 점차 수면 위로 드러나며 그들 삶에 드리워진 거대한 그림자의 정체를 마주하게 된다. 이 소설의 추천사를 쓴 김은희 작가의 말처럼 “첫 장을 펼치는 것은 당신의 선택이다. 그러나 마지막 장을 덮는 순간까지 당신은 이 소설로부터 한순간도 도망칠 수 없을 것이다”.

“인간은 이기적인 동물이고, 대부분의 경우 철저히 손익에 따라 움직이지만, 때때로 타인을 위해 자신의 모든 것을 던져버리기도 합니다. 그 알 수 없는 아이러니에 대해, 아마도 ‘사랑’이라고 불릴 그 감정의 실체에 대해 다루고 싶었습니다.” - 저자 인터뷰 중에서",박상영,래빗홀,2026-07-22,18800,16920,10,0.0,0.0,0.0,소설,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791168344044.jpg
